timestamp,sensor_id,plant_type,location,temperature_c,soil_moisture,light_level,pump_active
2023-07-13 03:00:00,,Fiddle Leaf Fig,Living Room,14.77,51.43,377.58,0
2023-07-13 04:00:00,,Fiddle Leaf Fig,Living Room,15.33,45.7,536.54,0
2023-07-13 05:00:00,,Fiddle Leaf Fig,Living Room,16.26,42.8,681.61,0
2023-07-13 06:00:00,,Fiddle Leaf Fig,Living Room,16.73,43.6,845.62,0
2023-07-13 07:00:00,,Fiddle Leaf Fig,Living Room,19.85,42.64,927.09,0
2023-07-13 08:00:00,,Fiddle Leaf Fig,Living Room,20.6,,1044.5,0
2023-07-13 09:00:00,,Fiddle Leaf Fig,Living Room,21.68,,1145.27,0
2023-07-13 10:00:00,,Fiddle Leaf Fig,Living Room,22.93,34.32,1229.28,1
2023-07-13 11:00:00,,Fiddle Leaf Fig,Living Room,22.98,32.67,1290.88,1
2023-07-13 12:00:00,,Fiddle Leaf Fig,Living Room,23.73,35.27,1382.95,0
2023-07-13 13:00:00,,Fiddle Leaf Fig,Living Room,24.4,24.43,1356.26,1
2023-07-13 14:00:00,,Fiddle Leaf Fig,Living Room,25.57,26.26,1328.92,1
2023-07-13 15:00:00,,Fiddle Leaf Fig,Living Room,24.63,34.03,1336.16,1
2023-07-13 16:00:00,,Fiddle Leaf Fig,Living Room,24.47,29.9,1309.07,1
2023-07-13 17:00:00,,Fiddle Leaf Fig,Living Room,23.62,38.03,1178.53,0
2023-07-13 18:00:00,,Fiddle Leaf Fig,Living Room,22.62,31.84,1037.59,1
2023-07-13 19:00:00,,Fiddle Leaf Fig,Living Room,21.94,39.3,967.53,0
2023-07-13 20:00:00,,Fiddle Leaf Fig,Living Room,20.14,35.55,764.61,0
2023-07-13 21:00:00,,Fiddle Leaf Fig,Living Room,19.15,43.93,696.84,0
2023-07-13 22:00:00,,Fiddle Leaf Fig,Living Room,17.64,44.43,493.39,0
2023-07-13 23:00:00,,Fiddle Leaf Fig,Living Room,17.08,50.27,498.69,0
2023-07-14 00:00:00,,Fiddle Leaf Fig,Living Room,15.24,59.79,233.0,0
2023-07-14 01:00:00,,Fiddle Leaf Fig,Living Room,15.07,49.8,172.53,0
2023-07-14 02:00:00,,Fiddle Leaf Fig,Living Room,14.76,53.5,314.33,0
2023-07-14 03:00:00,,Fiddle Leaf Fig,Living Room,15.09,50.88,441.11,0
2023-07-14 04:00:00,,Fiddle Leaf Fig,Living Room,16.09,51.04,498.99,0
2023-07-14 05:00:00,,Fiddle Leaf Fig,Living Room,16.39,46.27,614.55,0
2023-07-14 06:00:00,,Fiddle Leaf Fig,Living Room,17.45,44.57,795.71,0
2023-07-14 07:00:00,,Fiddle Leaf Fig,Living Room,18.99,41.85,958.23,0
2023-07-14 08:00:00,,Fiddle Leaf Fig,Living Room,19.05,43.01,1064.25,0
2023-07-14 09:00:00,,Fiddle Leaf Fig,Living Room,21.61,37.06,1142.97,0
2023-07-14 10:00:00,,Fiddle Leaf Fig,Living Room,22.91,37.87,1222.76,0
2023-07-14 11:00:00,,Fiddle Leaf Fig,Living Room,23.32,36.97,1376.57,0
2023-07-14 12:00:00,,Fiddle Leaf Fig,Living Room,24.47,27.29,1457.7,1
2023-07-14 13:00:00,,Fiddle Leaf Fig,Living Room,24.28,24.98,1359.14,1
2023-07-14 14:00:00,,Fiddle Leaf Fig,Living Room,24.15,,1457.82,0
2023-07-14 15:00:00,,Fiddle Leaf Fig,Living Room,24.45,35.16,1264.3,0
2023-07-14 16:00:00,,Fiddle Leaf Fig,Living Room,24.05,30.04,1397.01,1
2023-07-14 17:00:00,,Fiddle Leaf Fig,Living Room,23.63,36.37,1277.17,0
2023-07-14 18:00:00,,Fiddle Leaf Fig,Living Room,22.89,31.79,1032.77,1
2023-07-14 19:00:00,,Fiddle Leaf Fig,Living Room,21.29,38.72,968.33,0
2023-07-14 20:00:00,,Fiddle Leaf Fig,Living Room,19.43,35.75,790.32,0
2023-07-14 21:00:00,,Fiddle Leaf Fig,Living Room,17.77,41.9,742.16,0
2023-07-14 22:00:00,,Fiddle Leaf Fig,Living Room,16.99,46.02,632.37,0
2023-07-14 23:00:00,,Fiddle Leaf Fig,Living Room,16.76,48.27,407.3,0
2023-07-15 00:00:00,,Fiddle Leaf Fig,Living Room,15.43,58.63,159.06,0
2023-07-15 01:00:00,,Fiddle Leaf Fig,Living Room,14.29,50.82,236.12,0
2023-07-15 02:00:00,,Fiddle Leaf Fig,Living Room,15.26,49.35,304.27,0
2023-07-15 03:00:00,,Fiddle Leaf Fig,Living Room,13.73,55.49,424.53,0
2023-07-15 04:00:00,,Fiddle Leaf Fig,Living Room,15.37,44.36,563.11,0
2023-07-15 05:00:00,,Fiddle Leaf Fig,Living Room,16.62,44.08,661.48,0
2023-07-15 06:00:00,,Fiddle Leaf Fig,Living Room,17.39,44.85,818.37,0
2023-07-15 07:00:00,,Fiddle Leaf Fig,Living Room,18.3,37.5,932.44,0
2023-07-15 08:00:00,,Fiddle Leaf Fig,Living Room,18.79,39.75,1104.53,0
2023-07-15 09:00:00,,Fiddle Leaf Fig,Living Room,21.15,37.15,1177.44,0
2023-07-15 10:00:00,,Fiddle Leaf Fig,Living Room,21.72,36.42,1242.65,0
2023-07-15 11:00:00,,Fiddle Leaf Fig,Living Room,22.91,32.57,1363.9,1
2023-07-15 12:00:00,,Fiddle Leaf Fig,Living Room,23.96,32.4,1344.44,1
2023-07-15 13:00:00,,Fiddle Leaf Fig,Living Room,25.4,33.2,1421.44,1
2023-07-15 14:00:00,,Fiddle Leaf Fig,Living Room,24.59,27.82,1389.26,1
2023-07-15 15:00:00,,Fiddle Leaf Fig,Living Room,23.37,34.01,1362.41,1
2023-07-15 16:00:00,,Fiddle Leaf Fig,Living Room,24.64,31.8,1371.97,1
2023-07-15 17:00:00,,Fiddle Leaf Fig,Living Room,23.17,30.54,1141.8,1
2023-07-15 18:00:00,,Fiddle Leaf Fig,Living Room,22.56,35.09,1141.56,0
2023-07-15 19:00:00,,Fiddle Leaf Fig,Living Room,21.17,31.24,918.92,1
2023-07-15 20:00:00,,Fiddle Leaf Fig,Living Room,20.44,37.3,796.11,0
2023-07-15 21:00:00,,Fiddle Leaf Fig,Living Room,20.3,43.45,645.17,0
2023-07-15 22:00:00,,Fiddle Leaf Fig,Living Room,17.56,45.3,467.76,0
2023-07-15 23:00:00,,Fiddle Leaf Fig,Living Room,16.13,48.88,403.54,0
2023-07-16 00:00:00,,Fiddle Leaf Fig,Living Room,15.91,56.23,172.73,0
2023-07-16 01:00:00,,Fiddle Leaf Fig,Living Room,15.69,54.31,242.68,0
2023-07-16 02:00:00,,Fiddle Leaf Fig,Living Room,14.52,59.02,352.08,0
2023-07-16 03:00:00,,Fiddle Leaf Fig,Living Room,14.64,54.36,427.12,0
2023-07-16 04:00:00,,Fiddle Leaf Fig,Living Room,15.14,46.8,561.09,0
2023-07-16 05:00:00,,Fiddle Leaf Fig,Living Room,16.96,52.36,725.86,0
2023-07-16 06:00:00,,Fiddle Leaf Fig,Living Room,17.6,43.16,782.34,0
2023-07-16 07:00:00,,Fiddle Leaf Fig,Living Room,18.56,43.21,883.19,0
2023-07-16 08:00:00,,Fiddle Leaf Fig,Living Room,18.94,41.51,1029.94,0
2023-07-16 09:00:00,,Fiddle Leaf Fig,Living Room,21.28,37.19,1216.12,0
2023-07-16 10:00:00,,Fiddle Leaf Fig,Living Room,22.3,38.88,1222.98,0
2023-07-16 11:00:00,,Fiddle Leaf Fig,Living Room,23.37,31.32,1390.5,1
2023-07-16 12:00:00,,Fiddle Leaf Fig,Living Room,23.88,28.2,1401.17,1
2023-07-16 13:00:00,,Fiddle Leaf Fig,Living Room,25.42,30.36,1414.16,1
2023-07-16 14:00:00,,Fiddle Leaf Fig,Living Room,25.44,31.46,1317.66,1
2023-07-16 15:00:00,,Fiddle Leaf Fig,Living Room,25.8,31.71,1366.28,1
2023-07-16 16:00:00,,Fiddle Leaf Fig,Living Room,24.65,33.02,1324.58,1
2023-07-16 17:00:00,,Fiddle Leaf Fig,Living Room,23.41,29.97,1167.46,1
2023-07-16 18:00:00,,Fiddle Leaf Fig,Living Room,21.41,32.62,1102.7,1
2023-07-16 19:00:00,,Fiddle Leaf Fig,Living Room,21.25,34.55,968.99,1
2023-07-16 20:00:00,,Fiddle Leaf Fig,Living Room,20.37,34.99,830.77,1
2023-07-16 21:00:00,,Fiddle Leaf Fig,Living Room,19.25,45.52,684.85,0
2023-07-16 22:00:00,,Fiddle Leaf Fig,Living Room,17.49,44.87,524.51,0
2023-07-16 23:00:00,,Fiddle Leaf Fig,Living Room,15.66,50.1,473.42,0
2023-07-17 00:00:00,,Fiddle Leaf Fig,Living Room,15.62,58.35,206.6,0
2023-07-17 01:00:00,,Fiddle Leaf Fig,Living Room,15.75,56.27,213.05,0
2023-07-17 02:00:00,,Fiddle Leaf Fig,Living Room,15.49,53.35,355.96,0
2023-07-17 03:00:00,,Fiddle Leaf Fig,Living Room,15.67,44.62,393.2,0
2023-07-17 04:00:00,,Fiddle Leaf Fig,Living Room,15.6,52.15,587.31,0
2023-07-17 05:00:00,,Fiddle Leaf Fig,Living Room,17.12,39.85,670.26,0
2023-07-17 06:00:00,,Fiddle Leaf Fig,Living Room,18.59,42.45,791.21,0
2023-07-17 07:00:00,,Fiddle Leaf Fig,Living Room,18.98,40.33,902.38,0
2023-07-17 08:00:00,,Fiddle Leaf Fig,Living Room,19.69,36.26,1058.48,0
2023-07-17 09:00:00,,Fiddle Leaf Fig,Living Room,20.95,35.46,1103.78,0
2023-07-17 10:00:00,,Fiddle Leaf Fig,Living Room,22.54,33.13,1196.22,1
2023-07-17 11:00:00,,Fiddle Leaf Fig,Living Room,23.16,33.15,1246.82,1
2023-07-17 12:00:00,,Fiddle Leaf Fig,Living Room,24.44,30.82,1347.36,1
2023-07-17 13:00:00,,Fiddle Leaf Fig,Living Room,24.43,30.9,1495.06,1
2023-07-17 14:00:00,,Fiddle Leaf Fig,Living Room,24.65,25.72,1309.27,1
2023-07-17 15:00:00,,Fiddle Leaf Fig,Living Room,24.04,34.08,1261.52,1
2023-07-17 16:00:00,,Fiddle Leaf Fig,Living Room,24.09,36.72,1276.44,0
2023-07-17 17:00:00,,Fiddle Leaf Fig,Living Room,23.98,30.83,1066.5,1
2023-07-17 18:00:00,,Fiddle Leaf Fig,Living Room,22.43,33.55,1064.17,1
2023-07-17 19:00:00,,Fiddle Leaf Fig,Living Room,20.97,40.22,878.99,0
2023-07-17 20:00:00,,Fiddle Leaf Fig,Living Room,20.35,40.68,811.66,0
2023-07-17 21:00:00,,Fiddle Leaf Fig,Living Room,18.85,,609.3,0
2023-07-17 22:00:00,,Fiddle Leaf Fig,Living Room,16.65,50.57,507.39,0
2023-07-17 23:00:00,,Fiddle Leaf Fig,Living Room,16.22,47.32,327.94,0
2023-07-18 00:00:00,,Fiddle Leaf Fig,Living Room,15.91,63.58,257.32,0
2023-07-18 01:00:00,,Fiddle Leaf Fig,Living Room,14.8,59.86,246.13,0
2023-07-18 02:00:00,,Fiddle Leaf Fig,Living Room,14.09,47.42,296.24,0
2023-07-18 03:00:00,,Fiddle Leaf Fig,Living Room,15.76,54.58,376.57,0
2023-07-18 04:00:00,,Fiddle Leaf Fig,Living Room,15.19,47.57,518.16,0
2023-07-18 05:00:00,,Fiddle Leaf Fig,Living Room,16.38,42.56,658.96,0
2023-07-18 06:00:00,,Fiddle Leaf Fig,Living Room,16.69,47.76,863.62,0
2023-07-18 07:00:00,,Fiddle Leaf Fig,Living Room,18.47,38.31,933.79,0
2023-07-18 08:00:00,,Fiddle Leaf Fig,Living Room,19.45,32.17,1042.24,1
2023-07-18 09:00:00,,Fiddle Leaf Fig,Living Room,21.12,36.3,1169.42,0
2023-07-18 10:00:00,,Fiddle Leaf Fig,Living Room,21.73,35.69,1194.79,0
2023-07-18 11:00:00,,Fiddle Leaf Fig,Living Room,22.52,33.37,1419.22,1
2023-07-18 12:00:00,,Fiddle Leaf Fig,Living Room,23.8,28.03,1341.29,1
2023-07-18 13:00:00,,Fiddle Leaf Fig,Living Room,24.4,25.67,1448.07,1
2023-07-18 14:00:00,,Fiddle Leaf Fig,Living Room,24.9,31.75,1501.66,1
2023-07-18 15:00:00,,Fiddle Leaf Fig,Living Room,25.28,27.43,1318.19,1
2023-07-18 16:00:00,,Fiddle Leaf Fig,Living Room,23.57,32.7,1281.15,1
2023-07-18 17:00:00,,Fiddle Leaf Fig,Living Room,24.42,33.7,1156.01,1
2023-07-18 18:00:00,,Fiddle Leaf Fig,Living Room,22.44,34.27,1001.7,1
2023-07-18 19:00:00,,Fiddle Leaf Fig,Living Room,21.49,33.45,861.11,1
2023-07-18 20:00:00,,Fiddle Leaf Fig,Living Room,20.12,46.15,679.01,0
2023-07-18 21:00:00,,Fiddle Leaf Fig,Living Room,18.57,38.98,726.19,0
2023-07-18 22:00:00,,Fiddle Leaf Fig,Living Room,18.08,42.03,529.45,0
2023-07-18 23:00:00,,Fiddle Leaf Fig,Living Room,16.97,44.12,523.76,0
2023-07-19 00:00:00,,Fiddle Leaf Fig,Living Room,15.46,61.62,177.69,0
2023-07-19 01:00:00,,Fiddle Leaf Fig,Living Room,14.9,,232.64,0
2023-07-19 02:00:00,,Fiddle Leaf Fig,Living Room,15.36,50.86,356.71,0
2023-07-19 03:00:00,,Fiddle Leaf Fig,Living Room,15.39,52.14,485.35,0
2023-07-19 04:00:00,,Fiddle Leaf Fig,Living Room,15.66,46.93,495.58,0
2023-07-19 05:00:00,,Fiddle Leaf Fig,Living Room,16.09,43.83,626.87,0
2023-07-19 06:00:00,,Fiddle Leaf Fig,Living Room,16.55,42.16,810.66,0
2023-07-19 07:00:00,,Fiddle Leaf Fig,Living Room,18.3,37.56,853.13,0
2023-07-19 08:00:00,,Fiddle Leaf Fig,Living Room,20.41,36.73,1050.64,0
2023-07-19 09:00:00,,Fiddle Leaf Fig,Living Room,20.29,36.48,1177.09,0
2023-07-19 10:00:00,,Fiddle Leaf Fig,Living Room,20.99,39.43,1278.29,0
2023-07-19 11:00:00,,Fiddle Leaf Fig,Living Room,24.16,29.67,1380.94,1
2023-07-19 12:00:00,,Fiddle Leaf Fig,Living Room,24.86,32.71,1522.94,1
2023-07-19 13:00:00,,Fiddle Leaf Fig,Living Room,24.58,30.01,1365.26,1
2023-07-19 14:00:00,,Fiddle Leaf Fig,Living Room,24.59,30.97,1441.01,1
,,Fiddle Leaf Fig,Living Room,,,,0
2023-07-19 16:00:00,,Fiddle Leaf Fig,Living Room,24.74,29.94,1225.74,1
2023-07-19 17:00:00,,Fiddle Leaf Fig,Living Room,23.38,35.54,1150.28,0
2023-07-19 18:00:00,,Fiddle Leaf Fig,Living Room,22.93,35.39,1053.46,0
2023-07-19 19:00:00,,Fiddle Leaf Fig,Living Room,21.24,35.65,811.57,0
2023-07-19 20:00:00,,Fiddle Leaf Fig,Living Room,20.48,38.02,861.81,0
2023-07-19 21:00:00,,Fiddle Leaf Fig,Living Room,18.8,43.62,697.28,0
2023-07-19 22:00:00,,Fiddle Leaf Fig,Living Room,17.5,38.08,569.73,0
2023-07-19 23:00:00,,Fiddle Leaf Fig,Living Room,15.32,44.64,400.5,0
2023-07-20 00:00:00,,Fiddle Leaf Fig,Living Room,15.83,59.96,230.07,0
2023-07-20 01:00:00,,Fiddle Leaf Fig,Living Room,14.6,52.3,292.94,0
2023-07-20 02:00:00,,Fiddle Leaf Fig,Living Room,15.19,50.27,285.8,0
2023-07-20 03:00:00,,Fiddle Leaf Fig,Living Room,15.73,52.04,380.88,0
2023-07-20 04:00:00,,Fiddle Leaf Fig,Living Room,15.4,47.51,531.53,0
2023-07-20 05:00:00,,Fiddle Leaf Fig,Living Room,15.96,41.75,655.06,0
2023-07-20 06:00:00,,Fiddle Leaf Fig,Living Room,18.71,41.96,839.23,0
2023-07-20 07:00:00,,Fiddle Leaf Fig,Living Room,18.57,43.15,874.47,0
2023-07-20 08:00:00,,Fiddle Leaf Fig,Living Room,20.22,39.54,1061.31,0
2023-07-20 09:00:00,,Fiddle Leaf Fig,Living Room,21.59,40.23,1179.19,0
2023-07-20 10:00:00,,Fiddle Leaf Fig,Living Room,22.58,34.48,1271.64,1
2023-07-20 11:00:00,,Fiddle Leaf Fig,Living Room,23.66,30.28,1260.54,1
2023-07-20 12:00:00,,Fiddle Leaf Fig,Living Room,24.28,31.31,1302.8,1
2023-07-20 13:00:00,,Fiddle Leaf Fig,Living Room,25.66,31.83,1401.04,1
2023-07-20 14:00:00,,Fiddle Leaf Fig,Living Room,24.37,29.96,1354.14,1
2023-07-20 15:00:00,,Fiddle Leaf Fig,Living Room,24.67,32.07,1285.01,1
2023-07-20 16:00:00,,Fiddle Leaf Fig,Living Room,25.12,29.47,1218.34,1
2023-07-20 17:00:00,,Fiddle Leaf Fig,Living Room,22.91,32.62,1223.46,1
2023-07-20 18:00:00,,Fiddle Leaf Fig,Living Room,22.08,29.3,1164.81,1
2023-07-20 19:00:00,,Fiddle Leaf Fig,Living Room,21.39,34.84,924.01,1
2023-07-20 20:00:00,,Fiddle Leaf Fig,Living Room,18.89,33.55,876.67,1
2023-07-20 21:00:00,,Fiddle Leaf Fig,Living Room,18.57,41.86,645.03,0
2023-07-20 22:00:00,,Fiddle Leaf Fig,Living Room,16.7,48.53,562.78,0
2023-07-20 23:00:00,,Fiddle Leaf Fig,Living Room,15.78,45.06,447.2,0
2023-07-21 00:00:00,,Fiddle Leaf Fig,Living Room,16.57,60.25,205.5,0
2023-07-21 01:00:00,,Fiddle Leaf Fig,Living Room,14.52,56.53,333.62,0
2023-07-21 02:00:00,,Fiddle Leaf Fig,Living Room,14.37,55.48,361.13,0
2023-07-21 03:00:00,,Fiddle Leaf Fig,Living Room,14.94,49.94,404.07,0
2023-07-21 04:00:00,,Fiddle Leaf Fig,Living Room,15.49,49.65,507.29,0
2023-07-21 05:00:00,,Fiddle Leaf Fig,Living Room,16.37,48.7,634.02,0
2023-07-21 06:00:00,,Fiddle Leaf Fig,Living Room,16.57,40.05,850.38,0
2023-07-21 07:00:00,,Fiddle Leaf Fig,Living Room,19.1,41.97,872.95,0
2023-07-21 08:00:00,,Fiddle Leaf Fig,Living Room,20.01,36.37,1012.63,0
2023-07-21 09:00:00,,Fiddle Leaf Fig,Living Room,21.64,30.77,1272.92,1
2023-07-21 10:00:00,,Fiddle Leaf Fig,Living Room,22.05,33.51,1202.58,1
2023-07-21 11:00:00,,Fiddle Leaf Fig,Living Room,24.0,32.7,1268.02,1
2023-07-21 12:00:00,,Fiddle Leaf Fig,Living Room,24.77,23.93,1363.92,1
2023-07-21 13:00:00,,Fiddle Leaf Fig,Living Room,24.93,27.88,1461.79,1
2023-07-21 14:00:00,,Fiddle Leaf Fig,Living Room,24.11,29.53,1400.94,1
2023-07-21 15:00:00,,Fiddle Leaf Fig,Living Room,24.79,31.4,1306.8,1
2023-07-21 16:00:00,,Fiddle Leaf Fig,Living Room,23.79,34.01,1214.81,1
2023-07-21 17:00:00,,Fiddle Leaf Fig,Living Room,22.96,30.98,1087.8,1
2023-07-21 18:00:00,,Fiddle Leaf Fig,Living Room,22.27,36.56,1083.43,0
2023-07-21 19:00:00,,Fiddle Leaf Fig,Living Room,21.17,40.21,903.64,0
2023-07-21 20:00:00,,Fiddle Leaf Fig,Living Room,20.04,35.41,759.59,0
2023-07-21 21:00:00,,Fiddle Leaf Fig,Living Room,18.97,35.49,699.01,0
2023-07-21 22:00:00,,Fiddle Leaf Fig,Living Room,17.31,48.43,552.18,0
2023-07-21 23:00:00,,Fiddle Leaf Fig,Living Room,18.02,47.54,452.63,0
2023-07-22 00:00:00,,Fiddle Leaf Fig,Living Room,15.78,60.08,239.93,0
2023-07-22 01:00:00,,Fiddle Leaf Fig,Living Room,15.38,52.25,231.5,0
2023-07-22 02:00:00,,Fiddle Leaf Fig,Living Room,15.22,54.15,369.85,0
2023-07-22 03:00:00,,Fiddle Leaf Fig,Living Room,16.01,48.96,371.32,0
2023-07-22 04:00:00,,Fiddle Leaf Fig,Living Room,15.52,42.82,536.09,0
2023-07-22 05:00:00,,Fiddle Leaf Fig,Living Room,16.29,44.82,691.52,0
2023-07-22 06:00:00,,Fiddle Leaf Fig,Living Room,17.85,43.56,821.05,0
2023-07-22 07:00:00,,Fiddle Leaf Fig,Living Room,18.44,37.18,909.57,0
2023-07-22 08:00:00,,Fiddle Leaf Fig,Living Room,20.53,39.52,1091.18,0
2023-07-22 09:00:00,,Fiddle Leaf Fig,Living Room,20.61,36.09,1155.63,0
2023-07-22 10:00:00,,Fiddle Leaf Fig,Living Room,21.99,29.51,1201.47,1
2023-07-22 11:00:00,,Fiddle Leaf Fig,Living Room,24.09,27.55,1313.79,1
2023-07-22 12:00:00,,Fiddle Leaf Fig,Living Room,24.25,32.25,1357.54,1
2023-07-22 13:00:00,,Fiddle Leaf Fig,Living Room,25.08,27.21,1382.01,1
2023-07-22 14:00:00,,Fiddle Leaf Fig,Living Room,24.52,32.13,1337.1,1
2023-07-22 15:00:00,,Fiddle Leaf Fig,Living Room,24.81,28.5,1329.06,1
2023-07-22 16:00:00,,Fiddle Leaf Fig,Living Room,23.41,27.49,1222.62,1
2023-07-22 17:00:00,,Fiddle Leaf Fig,Living Room,23.21,29.94,1128.0,1
2023-07-22 18:00:00,,Fiddle Leaf Fig,Living Room,22.14,32.6,1069.17,1
2023-07-22 19:00:00,,Fiddle Leaf Fig,Living Room,21.16,,868.53,0
2023-07-22 20:00:00,,Fiddle Leaf Fig,Living Room,20.59,33.04,850.68,1
2023-07-22 21:00:00,,Fiddle Leaf Fig,Living Room,19.17,40.88,655.74,0
2023-07-22 22:00:00,,Fiddle Leaf Fig,Living Room,17.07,42.5,624.44,0
2023-07-22 23:00:00,,Fiddle Leaf Fig,Living Room,16.34,46.5,420.42,0
2023-07-23 00:00:00,,Fiddle Leaf Fig,Living Room,15.24,59.1,208.0,0
2023-07-23 01:00:00,,Fiddle Leaf Fig,Living Room,15.27,,343.29,0
2023-07-23 02:00:00,,Fiddle Leaf Fig,Living Room,15.87,48.83,399.97,0
2023-07-23 03:00:00,,Fiddle Leaf Fig,Living Room,15.52,49.36,440.62,0
2023-07-23 04:00:00,,Fiddle Leaf Fig,Living Room,15.28,44.68,505.14,0
2023-07-23 05:00:00,,Fiddle Leaf Fig,Living Room,16.05,49.13,700.59,0
2023-07-23 06:00:00,,Fiddle Leaf Fig,Living Room,17.75,42.31,823.6,0
2023-07-23 07:00:00,,Fiddle Leaf Fig,Living Room,19.08,42.31,976.97,0
2023-07-23 08:00:00,,Fiddle Leaf Fig,Living Room,20.34,40.75,1049.86,0
2023-07-23 09:00:00,,Fiddle Leaf Fig,Living Room,22.48,37.69,1189.28,0
2023-07-23 10:00:00,,Fiddle Leaf Fig,Living Room,21.83,32.14,1303.74,1
2023-07-23 11:00:00,,Fiddle Leaf Fig,Living Room,24.4,35.24,1313.1,0
2023-07-23 12:00:00,,Fiddle Leaf Fig,Living Room,24.34,31.81,1288.97,1
2023-07-23 13:00:00,,Fiddle Leaf Fig,Living Room,24.48,35.56,1375.34,0
2023-07-23 14:00:00,,Fiddle Leaf Fig,Living Room,24.86,33.41,1370.97,1
2023-07-23 15:00:00,,Fiddle Leaf Fig,Living Room,25.0,29.43,1324.02,1
2023-07-23 16:00:00,,Fiddle Leaf Fig,Living Room,25.8,27.67,1331.33,1
2023-07-23 17:00:00,,Fiddle Leaf Fig,Living Room,22.87,32.11,1201.54,1
2023-07-23 18:00:00,,Fiddle Leaf Fig,Living Room,22.54,33.68,949.37,1
2023-07-23 19:00:00,,Fiddle Leaf Fig,Living Room,20.87,34.96,951.89,1
2023-07-23 20:00:00,,Fiddle Leaf Fig,Living Room,20.21,43.98,830.34,0
2023-07-23 21:00:00,,Fiddle Leaf Fig,Living Room,18.14,37.29,694.26,0
2023-07-23 22:00:00,,Fiddle Leaf Fig,Living Room,17.99,38.63,585.59,0
2023-07-23 23:00:00,,Fiddle Leaf Fig,Living Room,16.49,41.26,390.43,0
2023-07-24 00:00:00,,Fiddle Leaf Fig,Living Room,16.88,53.9,236.69,0
2023-07-24 01:00:00,,Fiddle Leaf Fig,Living Room,14.89,61.74,310.49,0
2023-07-24 02:00:00,,Fiddle Leaf Fig,Living Room,15.94,50.16,350.38,0
2023-07-24 03:00:00,,Fiddle Leaf Fig,Living Room,15.44,52.84,442.3,0
2023-07-24 04:00:00,,Fiddle Leaf Fig,Living Room,15.21,44.69,552.44,0
2023-07-24 05:00:00,,Fiddle Leaf Fig,Living Room,16.26,43.94,709.41,0
2023-07-24 06:00:00,,Fiddle Leaf Fig,Living Room,17.35,50.0,797.49,0
2023-07-24 07:00:00,,Fiddle Leaf Fig,Living Room,18.15,45.01,947.54,0
2023-07-24 08:00:00,,Fiddle Leaf Fig,Living Room,19.97,40.75,1121.51,0
2023-07-24 09:00:00,,Fiddle Leaf Fig,Living Room,20.98,35.48,1134.09,0
2023-07-24 10:00:00,,Fiddle Leaf Fig,Living Room,22.48,36.51,1272.0,0
2023-07-24 11:00:00,,Fiddle Leaf Fig,Living Room,22.41,33.4,1310.25,1
2023-07-24 12:00:00,,Fiddle Leaf Fig,Living Room,23.39,29.84,1415.94,1
2023-07-24 13:00:00,,Fiddle Leaf Fig,Living Room,24.23,24.63,1369.76,1
2023-07-24 14:00:00,,Fiddle Leaf Fig,Living Room,25.33,30.47,1328.07,1
2023-07-24 15:00:00,,Fiddle Leaf Fig,Living Room,24.83,31.55,1303.87,1
2023-07-24 16:00:00,,Fiddle Leaf Fig,Living Room,24.68,32.06,1308.55,1
2023-07-24 17:00:00,,Fiddle Leaf Fig,Living Room,24.24,34.85,1244.26,1
2023-07-24 18:00:00,,Fiddle Leaf Fig,Living Room,22.65,34.78,1083.49,1
2023-07-24 19:00:00,,Fiddle Leaf Fig,Living Room,21.45,38.71,943.04,0
2023-07-24 20:00:00,,Fiddle Leaf Fig,Living Room,20.9,35.28,789.1,0
2023-07-24 21:00:00,,Fiddle Leaf Fig,Living Room,18.38,35.88,647.96,0
2023-07-24 22:00:00,,Fiddle Leaf Fig,Living Room,17.05,43.91,615.63,0
2023-07-24 23:00:00,,Fiddle Leaf Fig,Living Room,16.98,47.7,371.31,0
2023-07-25 00:00:00,,Fiddle Leaf Fig,Living Room,15.08,60.0,170.29,0
2023-07-25 01:00:00,,Fiddle Leaf Fig,Living Room,14.7,51.8,301.83,0
2023-07-25 02:00:00,,Fiddle Leaf Fig,Living Room,14.65,53.6,360.0,0
2023-07-25 03:00:00,,Fiddle Leaf Fig,Living Room,14.9,45.4,443.39,0
2023-07-25 04:00:00,,Fiddle Leaf Fig,Living Room,16.01,46.38,524.57,0
2023-07-25 05:00:00,,Fiddle Leaf Fig,Living Room,16.83,45.6,683.24,0
2023-07-25 06:00:00,,Fiddle Leaf Fig,Living Room,17.88,39.02,830.62,0
2023-07-25 07:00:00,,Fiddle Leaf Fig,Living Room,18.58,44.0,950.21,0
2023-07-25 08:00:00,,Fiddle Leaf Fig,Living Room,20.31,38.59,1126.78,0
2023-07-25 09:00:00,,Fiddle Leaf Fig,Living Room,21.84,38.69,1186.56,0
2023-07-25 10:00:00,,Fiddle Leaf Fig,Living Room,22.32,31.42,1347.27,1
2023-07-25 11:00:00,,Fiddle Leaf Fig,Living Room,24.3,26.31,1358.96,1
2023-07-25 12:00:00,,Fiddle Leaf Fig,Living Room,24.64,29.89,1429.22,1
2023-07-25 13:00:00,,Fiddle Leaf Fig,Living Room,24.89,35.69,1347.05,0
2023-07-25 14:00:00,,Fiddle Leaf Fig,Living Room,25.98,34.0,1385.14,1
2023-07-25 15:00:00,,Fiddle Leaf Fig,Living Room,25.5,36.2,1402.13,0
